,country,goals,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
1,SouthKorea14,0.0753846153846154,-0.0592307692307692,0.2153846153846153,0.3815384615384615,0.1253846153846153,-0.0838461538461538,0.2815384615384614,0.1399999999999999,-0.0323076923076923,-0.1123076923076922,0.3023076923076923,0.1207692307692308,0.6315384615384615,-0.2476923076923077,0.1346153846153846,0.4815384615384615,20
2,SouthKorea10,0.3984615384615383,0.2584615384615384,-0.1069230769230769,0.1230769230769231,0.0615384615384615,-0.0238461538461538,0.0376923076923077,0.0392307692307692,0.2369230769230769,0.1707692307692308,0.003076923076923,-0.1015384615384615,0.4053846153846153,0.0961538461538461,0.2338461538461538,0.2238461538461538,22
3,SouthKorea06,0.156923076923077,0.0107692307692308,0.3730769230769232,0.3969230769230769,0.3046153846153845,0.0684615384615384,-0.2007692307692307,-0.0115384615384615,0.4623076923076923,0.0899999999999999,-0.1892307692307692,-0.2576923076923077,0.5492307692307693,-0.0638461538461538,0.0692307692307692,0.4299999999999999,20
4,SouthKorea02,0.0953846153846154,0.2507692307692307,0.2469230769230768,0.1184615384615384,0.1,0.0007692307692307,0.0953846153846154,0.1638461538461538,0.4099999999999999,0.2669230769230769,-0.1846153846153846,-0.2253846153846154,0.1492307692307692,0.0346153846153846,0.0823076923076922,0.0623076923076923,30
5,SouthKorea98,-0.103076923076923,-0.2707692307692308,-0.02,-0.35,-0.1592307692307691,0.0115384615384614,-0.1861538461538461,-0.4769230769230769,-0.3423076923076923,-0.2092307692307691,0.3353846153846155,0.1323076923076923,0.3630769230769231,-0.2107692307692308,-0.2553846153846154,-0.223076923076923,4
6,SouthKorea94,0.1484615384615385,0.0799999999999999,0.2823076923076924,0.1369230769230769,-0.0761538461538461,-0.1361538461538461,0.0692307692307692,0.1946153846153846,-0.0053846153846153,-0.2853846153846154,-0.2738461538461538,0.1946153846153846,-0.0961538461538462,0.0269230769230769,-0.0446153846153846,-0.0523076923076922,17
7,SouthKorea90,-0.2415384615384615,-0.3523076923076923,-0.3615384615384615,-0.2138461538461538,-0.3361538461538461,-0.1753846153846153,-0.1699999999999999,-0.3992307692307693,-0.2153846153846153,0.0715384615384615,0.2453846153846154,0.3892307692307691,0.0076923076923077,0.5669230769230769,-0.1838461538461538,-0.3753846153846153,15
8,SouthKorea86,0.2284615384615386,0.0576923076923076,0.2753846153846153,0.2838461538461538,-0.0753846153846154,0.0053846153846153,0.0692307692307692,-0.3323076923076923,0.15,-0.0792307692307692,-0.0992307692307692,0.0138461538461538,0.1307692307692308,0.433076923076923,0.0838461538461538,0.3746153846153846,27
0,Mexico14,0.2007692307692307,-0.0738461538461537,-0.1046153846153846,-0.0776923076923076,-0.1123076923076923,-0.0376923076923077,-0.1553846153846154,-0.1423076923076923,-0.2076923076923077,-0.2815384615384615,-0.1992307692307692,0.0884615384615384,-0.0961538461538461,-0.013076923076923,-0.0715384615384615,-0.03,6
1,Mexico02,0.0769230769230768,0.2384615384615385,0.0792307692307691,0.2615384615384616,1.023076923076923,0.2553846153846154,0.1723076923076922,1.1630769230769231,1.2584615384615383,0.6038461538461538,0.0776923076923076,0.1115384615384615,0.2084615384615384,0.1907692307692307,0.336923076923077,0.2561538461538461,13
2,2,0.5300000000000001,0.4446153846153846,0.1138461538461538,0.2523076923076923,-0.1138461538461538,-0.1015384615384615,0.063076923076923,0.5361538461538462,0.0238461538461538,-0.3561538461538461,-0.4453846153846153,-0.3753846153846153,-0.4161538461538461,-0.4661538461538462,0.0907692307692307,0.2230769230769231,11
3,Mexico98,-0.016923076923077,-0.0253846153846154,-0.3338461538461538,-0.2984615384615384,0.4415384615384615,0.14,-0.0392307692307692,0.3046153846153846,0.3715384615384616,-0.2876923076923077,-0.1138461538461538,0.1669230769230769,-0.1646153846153846,0.0415384615384615,-0.2323076923076923,-0.1630769230769231,15
